id,field_id,content,answer,explanation,image
353,18,踏切を通過するときは、停止線がなくても、その直前で一時停止して安全を確認する。,TRUE,,
354,18,歩行者や自転車のそばを通るときは、歩行者や自転車との間に安全な間隔をとるか徐行しなければならない。,TRUE,,
355,18,横断歩道の直前で停止している車両があるときは、その側方を通って前方に出る前に必ず一時停止しなければならない。,TRUE,,
356,18,図の標識は、自動車と原動機付自転車が通行できないことを表している。,TRUE,,Qimage16-3_18-6.png
357,18,交通の円滑をはかるため、道路や交通の状況に関係なく、定められた制限速度いっぱいで走るのがよい。,FALSE,,
358,18,交差点に入ろうとするときや、交差点内を通行するときは、右折車や歩行者などを確かめながら、交差点の状況に応じた安全な速度と方法で進行しなければならない。,TRUE,,
359,18,対面する信号が青になったら、交差点の前方の状況にかかわらず発進しなければならない。,FALSE,,
360,18,追い越しをする場合は、方向指示器で合図をし、３秒してから加速しながら、ゆるやかに進路を変えるのがよい。,TRUE,,
361,18,バス専用通行帯は普通車、大型車などは通行してはならないが、右左折する場合は通行してもよい。,TRUE,,
362,18,大型特殊免許では、大型特殊自動車のほか大型自動車、原動機付自転車、小型特殊自動車を運転することができる。,FALSE,,
363,18,図のような警察官の手信号に対面する交通は、いずれも同じ意味である。,TRUE,,Qimage2-1_18-13.png
364,18,交差点で左折するときは、巻き込み事故を防ぐため、なるべく道路の左端から離れて通行する。,FALSE,,
365,18,同一方向に三つ以上の車両通行帯のある道路で通行区分を指定する標識などがなければ、その速度に応じ最も右側の車両通行帯以外の通行帯を通行する。,TRUE,,
366,18,普通免許を受けていれば、車両総重量５トン未満のトラックを運転することができる。,TRUE,,
367,18,自動車を追い越しするとき、その自動車が右折のため道路の中央に寄って通行しているときは、左側を通過してもよい。,TRUE,,
368,18,センターラインを越えて追い越しをしようとするとき、前の車や対向車の進行を妨げるおそれがあるときは、追い越しをしてはいけない。,TRUE,,
369,18,他の車に追い越されるときは、加速さえしなければ追い越しに十分な余地がなくても特に進路を譲る必要はない。,FALSE,,
370,18,横断歩道のない交差点、またはその付近を歩行者が横断している場合は、減速、徐行、一時停止などをして、その通行を妨げてはならない。,TRUE,,
371,18,図の警戒標識は、この先の道路の幅が狭くなっていることを表している。,TRUE,,Qimage3-30_18-21.png
372,18,信号が赤の点滅を示しているとき、車は一時停止して安全を確認したあとに進むことができる。,TRUE,,
373,18,自動二輪車の一般道路での法定速度は、エンジンの総排気量に関係なく６０キロメートル毎時である。,TRUE,,
374,18,この二つの標識は、いずれも横断歩道を表している。,TRUE,,Qimage18-24.png
375,18,この標識があるところでは、普通自動車だけが軌道敷内を通行することができる。,FALSE,,Qimage18-25_19-6_35-50_36-37.png
376,18,交差点で右折するときは、対向車による死角の中に二輪車などが潜んでいることを想定して右折しなければならない。,TRUE,,
377,18,方向指示器が不良であっても、手による合図ができるのでそのまま運転してもよい。,FALSE,,
378,18,この標示は、交差する前方の道路が優先道路であることを示している。,TRUE,,Qimage18-28.png
379,18,図の標識のある場所は、車両のみ通行が禁止されており、歩行者は通行することができる。,TRUE,,Qimage4-7_16-32_18-29_19-40_35-29_36-76.png
380,18,図の標識は、普通乗用自動車以外の車は通行してはならないことを表している。,FALSE,,Qimage18-30_35-9_36-45.png
381,18,交差点付近以外の場所で緊急自動車が接近してきたときは、必ず道路の左側に寄って進路を譲らなければならない。,FALSE,,
382,18,左側部分の道幅が６メートル以上の道路で追い越しするときは、道路の中央から右側部分にはみ出して通行することができる。,FALSE,,
383,18,自転車は歩行者より速度が速いから、自転車横断帯を横断している自転車があっても、その通行を妨げなければ一時停止をしなくてもよい。,FALSE,,
384,18,図の標識のある道路では、道路の右側にある車庫などに入るための右折をしてはならないが、左側にある車庫などに入るための左折ならばしてもよい。,TRUE,,Qimage3-1_10-7_15-43_16-6_18-34.png
385,18,交通整理を行っている警察官が両腕を横に水平にあげているとき、その背中に対面した車は、直進はできないが右折や左折はしてよい。,FALSE,,
386,18,普通自動車で７５０キログラム以下の車をけん引するときは、けん引免許はいらない。,TRUE,,
387,18,自動車は歩道や路側帯を通行してはならないが、道路に面した場所に出入りするときは、横切ることができる。,TRUE,,
388,18,見通しの悪い交差点は、危険を防止するためできるだけ警音器を鳴らして通行したほうがよい。,FALSE,,
389,18,交差点内を通行していて、前方の信号が黄色の灯火に変わったときは、車はその場で停止しなければならない。,FALSE,,
390,18,内輪差とは、車が曲がるとき前輪が後輪より内側を通ることをいう。,FALSE,,
391,18,バックで発進することは危険なので、車庫などに車を入れるときは、あらかじめ発進しやすいようにバックで入れておくのがよい。,TRUE,,
392,18,進路の前方に障害物があるとき、その付近で対向車と行き違うときは、その地点を先に通過できる車が優先する。,FALSE,,
393,18,車両通行帯のある道路で追い越しをするときは、前車のすぐ右側の通行帯を通行しなければならない。,TRUE,,
394,18,身体障がい者標識や聴覚障がい者標識をつけている車に対して、幅寄せをしたり、前方に割り込んだりする行為は、やむを得ない場合のほかは禁止されている。,TRUE,,
395,18,仮運転免許で路上練習をする場合は、免許歴に関係なくその自動車を運転することができる免許を持っている人の同乗指導を受けなければならない。,FALSE,,
396,18,図の標識のあるところでも、道路の中央から右側部分にはみ出さなければ追い越しをしてもよい。,FALSE,,Qimage11-10_18-46.png
397,18,オートマチック車で交差点などで停止しているときは、ブレーキペダルを踏み、念のためハンドブレーキもかけておくようにする。,TRUE,,
398,18,優先道路を通行しているときでも左右の見通しのきかない交差点は徐行しなければならない。,FALSE,,
399,18,子どもがひとり歩きしているときは、一時停止か徐行して安全に通行できるようにする。,TRUE,,
400,18,転回や後退は危険な行為であるから、合図をし、完全に他の車を止めてから行う。,FALSE,,
401,19,横断歩道や自転車横断帯とその手前３０メートルの間は、追い越し禁止だが、追い抜きはしてもよい。,FALSE,,
402,19,歩行者または自転車が、横断歩道や自転車横断帯を横断しようとしていないことが明らかな場合は、減速したり、一時停止しなくてもよい。,TRUE,,
403,19,図の標識のある道路では、普通乗用自動車だけの通行を禁止している。,FALSE,,Qimage3-7_3-11_3-27_19-3.png
404,19,図の標識は、追い越し禁止のみを表している。,FALSE,,Qimage16-16_17-30_19-4_35-32_36-36.png
405,19,図の道路では、最小限右側にはみ出して前車を追い越すことができる。,FALSE,,Qimage19-5_35-87_36-13.png
406,19,図の標識があるところでは、軌道敷内を普通自動車は通行できるが、大型自動二輪車や普通自動二輪車は通行できない。,FALSE,,Qimage18-25_19-6_35-50_36-37.png
407,19,前の車との車間距離を保つときは、制動距離とほぼ同じぐらいの距離をとればよい。,FALSE,,
408,19,こう配の急な上り坂と、こう配の急な下り坂は徐行場所である。,FALSE,,
409,19,図の標識は、すべての貨物自動車の通行止めを表している。,FALSE,,Qimage3-28_15-36_15-38_15-50_16-21_17-32_19-9_35-90_36-57.png
410,19,路線バスなどの専用通行帯は、原動機付自転車であればいつでも通行することができる。,TRUE,,
411,19,合図は他の交通に自分の行動を知らせるものであり、他の交通はこれを信頼して行動するので、適切な時期にまちがいのないようにしなければならない。,TRUE,,
412,19,オートマチック車でエンジンを始動するときは、エンジンを始動する前にブレーキペダルを踏んでその位置を確認し、アクセルペダルの位置を目で見て確認することが大切である。,TRUE,,
413,19,追い越しを開始したら、対向車などの進行を妨げるおそれが出ても、中止することなく続けたほうがよい。,FALSE,,
414,19,病気のときや心配ごとがあるときは、運転をひかえるか、体の調子を整えてから運転する。,TRUE,,
415,19,こう配の急な下り坂は、追い越し禁止だが、追い抜きは禁止されていない。,TRUE,,
416,19,前方が混雑のため踏切内で停止することになるおそれがあったが、警報機が鳴っていないので左右の安全を確認してそのまま進入した。,FALSE,,
417,19,この標識は、「自転車道」か「自転車専用道路」であることを表している。,FALSE,,Qimage16-17_16-48_19-17.png
418,19,信号機の信号が青色のときには、路線バスは他の車に優先して右折することができる。,FALSE,,
419,19,図の標識は、積んだ荷物も含めた幅が２.２メートルを超える車は通行が禁止されていることを表している。,TRUE,,Qimage19-19.png
420,19,緊急自動車が近づいてきたとき、交差点に入っている車は、直ちに左側に寄り徐行する。,FALSE,,
421,19,運転中は、みだりに進路を変えてはならない。,TRUE,,
422,19,前車が自動車を追い越しをしているとき、さらにその後ろから追い越しをしようとする行為は、二重追い越しとなり禁止されている。,TRUE,,
423,19,図のような信号では、自動車と原動機付自転車（二段階右折する原動機付自転車を除く）は、右折することができる。,TRUE,,Qimage2-4_2-26_19-23_35-78_36-48.png
424,19,この標識のあるところでは、左折しなければならない。,TRUE,,Qimage19-24_35-74_36-52.png
425,19,「車両横断禁止」の標識のあるところでは、右側でも左側でも道路に面した場所に出入りするための横断が禁止されている。,FALSE,,
426,19,同一方向に進行しながら進路を変えようとするときは、進路を変えようとする３０メートル手前で合図をしなければならない。,FALSE,,
427,19,交差点の中で後方から緊急自動車が接近してきたことを知ったときは、直ちにその場に停止しなければならない。,FALSE,,
428,19,図の標識のあるところでは、すべりやすいので、あらかじめ減速し、ブレーキを用いないですむように運転するのがよい。,TRUE,,Qimage3-2_17-42_19-28.png
429,19,交通整理の行われていない図のような交差点では、Ｂ車より左方のＡ車のほうが先に通行してもよい。,FALSE,,Qimage19-29.png
430,19,道路の右側部分に入って追い越しをしようとするときは、特に前方からの交通に十分注意をはらい、少しでも不安があるときは、追い越しを始めるべきではない。,TRUE,,
431,19,歩行者用道路は、沿道に車庫を持つなどでとくに通行を認められた車だけが通行できる。,TRUE,,
432,19,最大積載量４.５トンの貨物自動車は、普通免許で運転することができる。,FALSE,,
433,19,図のように灯火を横に振っているときの矢印の方向から進行する交通については、黄色の信号と同じ意味を表している。,FALSE,,Qimage19-33.png
434,19,右折車や左折車は、Ｂの車両通行帯を通行してはならない。,TRUE,,Qimage19-34.png
435,19,標識や標示によって、路線バスなどの専用通行帯が指定されている道路では、小型特殊自動車、原動機付自転車や軽車両はその通行帯を通行することができる。,TRUE,,
436,19,図の標識のある道路では、自動車も原動機付自転車も３０キロメートル毎時を超える速度で走行してはならない。,TRUE,,Qimage19-36.png
437,19,道路の片側に障害物がある場合、その場所で対向車と行き違うときは、障害物のある側の車があらかじめ一時停止したり、減速して進路を譲る。,TRUE,,
438,19,合図を出して道路の中央、左側端に進路を変える場合は、安全確認の必要はない。,FALSE,,
439,19,見通しの悪い交差点は、危険を防止するためできるだけ警音器を鳴らして通行したほうがよい。,FALSE,,
440,19,図の道路標識は、「駐車禁止」を表したものである。,FALSE,,Qimage4-7_16-32_18-29_19-40_35-29_36-76.png
441,19,オートマチック車を駐車する場合には、道路の状況に関係なく、チェンジレバーは「Ｐ」の位置にしておく。,TRUE,,
442,19,中央線が引かれている道路では、その左側部分の中央寄りを通るようにする。,FALSE,,
443,19,「初心者マーク」をつけている車を追い越したり追い抜いたりすることは禁止されている。,FALSE,,
444,19,仮免許で運転の練習をするときは、車の前か後ろのどちらかに仮免許練習中の標識を表示しなければならない。,FALSE,,
445,19,安全地帯のそばを通るときは、歩行者がいなくても徐行しなければならない。,FALSE,,
446,19,路線バスが停留所で発進の合図をしているのを認めたが、先を急ぐため警音器を鳴らしてその側方を通過した。,FALSE,,
447,19,後退をするときの合図の時期は、その行為をしようとするときである。,TRUE,,
448,19,自動車を停止させるときは、むやみに急ブレーキを使わず、なるべくアクセル操作で徐々に速度を落としてから止まるような運転方法がよい。,TRUE,,
449,19,大型免許を受けている者は、大型自動車のほかに、中型自動車、普通自動車、大型特殊自動車、小型特殊自動車、原動機付自転車を運転することができる。,FALSE,,
450,19,車両通行帯のある道路は、やむを得ない場合のほかは、二つの車両通行帯にまたがって通行してはならない。,TRUE,,
451,20,二輪車を運転中、四輪車から見える位置にいれば、四輪車から見落とされることはない。,FALSE,四輪車の運転者は、二輪の存在に気づかず見落としてしまうことがあります。,
452,20,自動車を運転中に、ルームミラーやサイドミラーを見ることはそれだけ前方に対する注意力がおろそかになるので、できるだけ見ないほうがよい。,FALSE,目視とバックミラーを適切に使い常に周囲の交通状況に目を配ることが運転の基本です。,
453,20,四輪車を運転するときは、バックミラーの死角に二輪車が入って気づきにくい場合があるので進路変更などをするときは、直接自分の目で確かめるなど十分安全を確認する。,TRUE,設問のとおりです。バックミラーの死角に入ると気づきにくいので、直接自分の目で確かめるなどして十分に安全を確かめます。,
454,20,四輪車から、二輪車を見たときは、速度が実際より遅く感じたり、距離が実際より遠くに見えたりする。,FALSE,設問のとおりです。二輪車は速度が実際より遅く感じたり、距離が実際より遠くに見えたりします。,
455,20,右折待ちをしていて対向車がパッシングをしたときは、「お先にどうぞ」という意味なので、すみやかに発進しなければならない。,FALSE,パッシングには「自分が先に行くから進行するな」という意味もあるので、すみやかに発進しては危険です。,
456,20,交差点を直進しようとする二輪車は、対向する右折四輪車が距離や速度を間違って判断しているかもしれないので、四輪車の動向に注意しなければならない。,TRUE,二輪車を運転するときは、四輪車の動向に十分注意して進行しましょう。,
457,20,運転が上手であれば、危険の予測をしなくても安全に通行することができる。,FALSE,常に「危険かもしれない」と危険を予測し、危険に備えた運転を行いましょう。,
458,20,二輪車は、四輪車の運転者から、距離は実際より近く、速度は実際より速く判断されやすい。,FALSE,二輪車は車体が小さいため、距離は遠く、速度は遅く判断されやすくなります。,
459,20,右折しようとして交差点内で停止しているとき、対向する右折車や直進車によってできる死角は、その車が接近してくるほど大きくなる。,TRUE,対向車が近づけば近づくほど、死角は大きくなります。,
460,20,二輪車で四輪車の側方を並んで走行していても、四輪車のドライバーは周囲を確かめながら走行しているので、とくに注意する必要はない。,FALSE,二輪車は四輪車の死角に入り、自車の存在に気づかれていないことがあるので、十分注意して走行します。,
461,21,運転者の性格や日常の生活態度は、安全な運転に影響を及ぼすことはない。,FALSE,車の運転には、運転者の人柄や生活習慣がそのまま現れ、安全運転をする上で大きな影響があります。,
462,21,車の運転に慣れてくれば緊張感も少なくなるので、漫然とした運転になることはない。,FALSE,車の運転に慣れてくると、気が緩んで漫然とした運転になりがちになるので注意が必要です。,
463,21,「動作は速いが、ミスが多い」より「動作は遅いが、ミスは少ない」ことのほうが、安全な運転をするには重要である。,TRUE,ミスが少ないほうが安全運転に適しています。,
464,21,安全運転の大切なポイントは、自分の性格やくせを知り、それをカバーする運転をすることである。,TRUE,設問のような心構えは、安全運転に大切なことです。,
465,21,運転技量の過信は、無理な運転につながる。,TRUE,運転技量を過信すると、危険度が高くなります。,
466,21,行楽気分に浮かれているときは、注意力が散漫になり事故に結びつきやすい。,TRUE,気分が浮かれているときは、運転に集中できなくなり危険です。,
467,21,自己中心的な運転をすると、他人に危険を与えるだけでなく、自分も危険になる。,TRUE,他人の立場を考え、思いやりのある運転を心がけましょう。,
468,21,車の運転は、初心者のうちは慎重に運転するが、少し慣れてくると、漫然とした運転になりがちになるので注意が必要である。,TRUE,運転に慣れればなれるほど、気が緩んで漫然と運転しがちになるので注意しましょう。,
469,21,運転に自信があれば、自己中心的な運転をしても、他人に危険を与えることはない。,TRUE,自己中心的な運転は、他人に危険を与えるだけでなく、自分自身も危険です。,
470,21,運転中にイライラしたり考えごとをしたりすると、注意力が低下して安全な運転に支障を及ぼすことがある。,FALSE,精神的に集中できないときは、運転を控えるようにしましょう。,
471,22,運転中に目が疲れたときは、見通しのよい直線部分で速度を落として周りの景色を眺めながら走行するとよい。,FALSE,運転中に目が疲れたときは、走りながらではなく、車を止めて疲れをとるようにします。,
472,22,危険を感じてからブレーキをかけ、ブレーキがきき始めるまでには１秒くらいの反応時間がかかるが、運転者が疲れているときは認知判断に時間がかかるので、空走距離は長くなる。,TRUE,設問のとおりです。運転者が疲れているときは、反応時間が延びるため、空走距離が長くなります。,
473,22,判断能力や運転行動には限界があるので、自分の能力の限界を知り、それを超えない運転をしなければならない。,TRUE,自分の能力の限界を知って安全運転に役立てましょう。,
474,22,速度が速くなるに従って、視野は狭くなり、とくに近くのものが見えにくくなる。,TRUE,設問のとおりです。速度を出し過ぎると近くから飛び出してくる歩行者などを見落とすことがあります。,
475,22,同じ距離であっても、大型車は近くに、小型車は遠くに感じる。,TRUE,設問のとおりです。車の大きさによって距離の感じ方が違います。,
476,22,明るいところから急に暗いトンネルに入ると、視力は一時急激に低下するので、トンネルに入る前に速度を落とすべきである。,TRUE,トンネルに入ると視力が一時的に低下するので、トンネルに入る前で速度を落とします。,
477,22,速度の出し過ぎは、見落としが多くなり、危険の発見を遅らせる。,TRUE,速度の出し過ぎは、見落としや見まちがいが多くなり、危険性が高くなります。,
478,22,夜間、運転中少しでも眠気を感じたら安全な場所に車を止め、短時間でも仮眠をするか休息をとって、眠気をさましてから運転する。,TRUE,眠気は我慢してはいけません。眠気をさましてから運転するようにします。,
479,22,トンネルに入るときは、暗くなるので速度を落として入るが、前照灯をつけているときは、見通しがきくのでそのままの速度で入ってもよい。,FALSE,前照灯をつけていても視力は低下します。速度を落として進入しましょう。,
480,22,運転中は、つねに目を動かしていると運転に集中できないので、なるべく一点を見て運転したほうがよい。,FALSE,一点だけを見つめずに、できるだけ広く目を配り、多くの情報を捕らえるようにして運転します。,
481,23,このようなカーブの曲がり方はよくない。,FALSE,カーブ走行は、図のように手前で減速してゆっくり入り、カーブの後半から徐々に加速します。,Qimage23-1.png
482,23,二輪車は手軽な乗り物なので、四輪車とは違ってあまり運転技術を必要としない。,FALSE,安易な乗り方は危険です。二輪車の特性を考えて運転します。,
483,23,遠心力は、およそ速度の二乗に比例して大きくなり、カーブの半径が小さいほど大きくなる。,TRUE,設問のとおりです。遠心力は、およそ速度の二乗に比例して大きくなり、カーブの半径が小さいほど大きくなります。,
484,23,自動車の制限速度や積載制限などの規制は、交通公害とはとくに関係がない。,FALSE,速度が速すぎたり重量が重すぎたりすると、騒音や振動が大きくなるので、これを規制することは交通公害を防止することにつながります。,
485,23,遠心力の大きさは、カーブの半径が小さいほど大きくなり、速度の二乗に比例して大きくなる。,TRUE,遠心力は、カーブの半径が小さいほど大きくなり、速度の二乗に比例して大きくなります。,
486,23,駐停車時にエンジンをかけっぱなしにしても、交通公害や地球温暖化の一因にはならないので、いちいちエンジンを止めなくてもよい。,FALSE,自動車のエンジンを停止すること（アイドリングストップ）は、交通公害や地球温暖化の防止につながります。環境に配慮した自動車の使用（エコドライブ）に努めましょう。,
487,23,片側ががけ（谷）になっている狭い道路での行き違いは、山側の車があらかじめ停止して、がけ側の車を先に通すようにする。,TRUE,がけ側の車が安全な場所に停止して反対側の車に道を譲ります。,
488,23,速度が２倍になれば、制動距離や曲がるときに外へ飛び出そうとする力も２倍になる。,FALSE,制動距離や遠心力は、速度の二乗に比例するので、それぞれ４倍になります。,
489,23,大型自動二輪車、普通自動二輪車で高速走行中は、急ブレーキをかけると横すべりを起こす原因になるので、なるべく避けるべきである。,TRUE,設問のとおりです。ブレーキは数回に分けてかけます。,
490,23,大型自動二輪車や普通自動二輪車で二人乗りをするときは、一人乗りと比べて運転特性に違いがあるので、一人乗りでの運転が十分に慣れてから行うようにする。,TRUE,二人乗りでの運転は、一人乗りでの運転が習熟してから行うようにしましょう。また、二人乗りに関する講習も受講してみましょう。,
491,24,大地震が発生してやむを得ず車を道路上において避難するときは、道路の左側に寄せて駐車し、エンジンを止め、エンジンキーはつけたままにし、四輪車は窓を閉め、ドアはロックしない。,TRUE,設問のとおりです。車を置いて避難するときは、キーはつけたままにし、窓を閉め、ドアはロックしません。,
492,24,工事現場の鉄板の上などは、濡れると特にすべりやすくなるので、急ブレーキをかけなくてすむよう、あらかじめ十分速度を落として走行する。,TRUE,条件の悪い場所を通るときは、その前に減速しておくのが安全です。,
493,24,ぬかるみなどで、車輪がから回りするときは、古毛布、砂利などを敷くとよい。,TRUE,設問のとおりです。ぬかるみなどで車輪がから回りするときは、古毛布、じゃり、砂袋などすべり止めになるものを使うと効果的です。,
494,24,昼間、一般道路で故障などにより普通自動車を駐車するときは、停止表示器材を置いたりトランクやボンネットを開けて、故障車であることがわかるようにする。,TRUE,設問のとおりです。停止表示器材を置いたりトランクやボンネットを開けて、故障車であることがわかるようにします。,
495,24,深い水溜りを通った直後は、ブレーキの効きが悪くなることがあるので、ブレーキの効きを確かめる必要がある。,TRUE,深い水溜まりを通った直後は、ブレーキの効きが悪くなることがあるので、数回ブレーキをかけて、効き具合を確認しましょう。,
496,24,雨降りのときなど高速で運転すると、突然、水上スキーのような状態が起きて、ハンドルやブレーキがきかなくなることがある。,TRUE,設問のとおりです。この現象をハイドロプレーニング現象といい、ハンドルやブレーキが効かなくなり大変危険です。,
497,24,運転中に大地震が発生し、車を駐車するときは、できるだけ道路外に停止させる。,TRUE,できるだけ道路外に移動し、道路を避難通路としてあけておきます。,
498,24,夜間は、自分の車のライトと対向車のライトで道路の中央付近の歩行者などがよく見えるようになる。,FALSE,設問のような状況を蒸発現象といい、中央付近の歩行者などが見えなくなることがあります。蒸発現象は、暗い道路でとくに起こりやすいので、十分注意しましょう。,
499,24,雨の日は、視界が悪く路面がすべりやすいので、晴れた日よりも速度を落とし、車間距離を多めにとって慎重に運転することが大切である。,TRUE,設問のとおりです。雨の日は、車間距離を多めにとって慎重に運転します。,
500,24,夜間、やむを得ず一般道路で駐車するときは、非常点滅表示灯をつけるなどして、他の車に停止していることがわかるようにしておく。,TRUE,設問のとおりです。夜間、やむを得ず一般道路で駐車するときは、非常点滅表示灯をつけるなどして、他の車に停止していることがわかるようにしておきます。,
501,25,交通事故を起こすと、運転者本人だけでなく家族も経済的損失と精神的苦痛などの大きな負担を負うことになる。,TRUE,このようなことにならないよう安全運転に努めましょう。,
502,25,二輪車に乗るときは、体の露出がなるべく少なくなるような服装で運転するが、同乗者に対してはその必要はない。,FALSE,同乗者に対しても、万が一の転倒などに備えて、体の露出がなるべく少なくなるような服装で同乗させます。,
503,25,自動車は、使い方を誤ると悲惨な事故を起こす恐ろしい凶器になることを忘れてはならない。,TRUE,車の運転には常に危険が伴い、一歩間違えば取り返しのつかない結果を招きます。,
504,25,追い越しの失敗は自分だけではすまず、他人を巻き添えにする大惨事にもなるので、カーブなど危険な場所では絶対に無理な追い越しをしてはならない。,TRUE,無理な追い越しは、しないようにしましょう。,
505,25,自動二輪車を運転するときは、乗車用ヘルメットをかぶって運転しなければならないが、原動機付自転車を運転する場合には乗車用ヘルメットをかぶらなくともよい。,FALSE,自動二輪車も原動機付自転車も、運転するときは、乗車用ヘルメットの着用が義務づけられています。,
506,25,二輪車に乗るときは、ほかの運転者から見てよく目に付きやすいものを着用し、夜間は、反射性のある衣服、または反射材の付いた乗車用ヘルメットを着用するとよい。,TRUE,特に夜間は、視認性を高めるために反射性のある衣服、または反射材の付いた乗車用ヘルメットを着用します。,
507,25,交通事故の特徴として、死亡事故は夜間より昼間、交差点よりカーブ付近で多く発生している。,FALSE,死亡事故は、昼間より夜間、カーブより交差点付近で多く発生しています。,
508,25,二輪車での死亡事故の多くは、頭部を負傷したことによる原因が致命傷となっているので、ＰＳ（С）マークかＪＩＳマークのついた安全な乗車用ヘルメットを選び、あごひもを確実に締めるなどして正しく着用する。,TRUE,二輪車を運転するときは、安全性の高い乗車用ヘルメットをかぶり、正しく着用しなければなりません。,
509,25,交差点で右折する場合、対向してきた大型トラックが止まって先に右折するよう合図をくれたので、急いで右折した。,FALSE,対向車の死角の中に二輪車がいる場合もあります。必ず安全確認をし徐行して進行しましょう。,
510,25,交通事故を起こした場合は、刑事上の責任は自分にあるが、民事上の責任は保険会社が負う。,FALSE,事故を起こすと、運転者は、刑事上の責任（懲役、禁固、罰金）、民事上の責任（損害賠償）を負うとともに、行政処分（免許の取消し、停止）を受けることになります。,
511,26,ブレーキのリザーバータンク内の液量は、上限と下限の間にあるのがよい。,TRUE,設問のとおりです。ブレーキの液量は、多すぎても少なすぎてもいけません。,
512,26,オイルレベル・ゲージ（油量計）でエンジンオイルの量を点検するときは、エンジンをかけてから行う。,FALSE,エンジンオイルの量を点検するときは、エンジンをかける前に行います。,
513,26,ブレーキペダルの踏みしろは、ブレーキを踏み込んだとき、ペダルが床板につくぐらいがよい。,FALSE,ブレーキペダルが床板につくと、ブレーキを完全に効かせることができないので、ペダルと床板との間に少しすき間があるのが適正です。,
514,26,エンジンオイルの量は、オイルレベルゲージ（油量計）の「Ｆ」と「Ｌ」の間に保つようにする。,TRUE,エンジンオイルの量は、多すぎても少なすぎてもいけません。,
515,26,自家用の二輪の自動車の日常点検は、運行時の状態などから判断した適切な時期に行えばよい。,TRUE,設問の車の日常点検は、走行距離や運行時の状態などから判断した適切な時期に行います。,
516,26,エンジンオイルの量は、オイルレベル・ゲージ（油量計）で示された範囲内にあるかを点検する。,TRUE,エンジンオイルの量は、オイル・レベルゲージ（油量計）により示された範囲内（FとLの間）に保つようにします。多すぎても少なすぎてもいけません。,
517,26,ブレーキを踏んだとき、やわらかい感じがしたときのほうが、ブレーキのききがよい。,FALSE,やわらかく感じたときは、ブレーキのきき不良や片ぎきのおそれがあります。,
518,26,自動車の使用者は、日常点検を行うほか、燃料、冷却水、エンジンオイル、タイヤの溝などについて適宜点検を行い、少しでも悪い個所があるときは、直ちに整備しなければならない。,TRUE,自動車の使用者は、日頃から設問のような点検を行いましょう。,
519,26,四輪車の運転中に急にハンドルが重くなったときは、直ちに運転を中止し点検整備をしなければならない。,TRUE,設問のとおりです。急にハンドルが重くなったときは、直ちに運転を中止し、点検整備をしなければなりません。,
520,26,日常点検では、エンジンの低速時や加速時の状態まで点検する必要はない。,FALSE,エンジンの低速、加速状態についても点検します。,
521,27,自動車（二輪を除く）の保有者は、自動車を使用する本拠の位置から２キロメートル以内の道路以外の場所に、保管場所を確保しなければならない（特定の村の区域を除く）。,TRUE,設問のとおりです。保管場所は本拠の位置から２キロメートル以内に確保します。,
522,27,こう配の急な下り坂では駐車してはいけないが、こう配の急な上り坂では駐車してもよい。,FALSE,こう配の急な上り坂も下り坂も、駐停車禁止場所です。,
523,27,バスや路面電車の停留所の標示板（柱）から１０メートル以内の場所は、運行時間外であれば駐停車することができる。,TRUE,バスの停留所の標示板（柱）から前後１０メートル以内の場所は、駐停車禁止場所ですが、バスの運行時間外は禁止されていません。,
524,27,違法に駐車している車に対しては、「放置車両確認標章」が取り付けられることがあり、その車の使用者は放置違反金の納付を命じられることがある。,TRUE,設問のとおりです。その車を運転していなくても、使用者に対して放置違反金の納付を命じられることがあります。,
525,27,道路に駐車した場合、車の右側に２.５メートル以上の余地があれば駐車をしてもよい。,FALSE,２.５メートルは誤りです。車の右側に３.５メートル以上の余地がなくなるような狭い道路では、原則として駐車してはいけません。,
526,27,歩道や路側帯のない道路に駐車するときは、道路の左側に０.７５メートル以上の余地をあけておかなければならない。,FALSE,歩道や路側帯のない道路に駐車するときは、道路の左端に沿って駐車します。０.７５メートル以上の余地をあけておくのは、幅の広い路側帯がある場合に限ります。,
527,27,この標識のあるところでは、午前８時から午後８時までの間、標識の向こう側（背面）には駐車してもよいが、こちら側（手前）には駐車してはならない。,TRUE,図の標識は、駐車禁止の終わりを示しているので、標識の向こう側には駐車することができます。,Qimage27-7.png
528,27,駐車禁止場所であっても、運転席から離れず、すぐ運転できる状態で客を待つため車を止めることは、駐車違反にならない。,FALSE,運転者が乗車していても、継続的な停止は駐車になります。従って、設問のような止め方は、駐車違反になります。,
529,27,道路左側の歩道に沿って平行して駐停車している車の右側には、駐車してはならないが、停車はできる。,FALSE,道路に平行して駐停車している車と並んで駐車も停車もしてはいけません（二重駐停車の禁止）。,
530,27,この標識のある場所では、専用場所駐車標章の交付を受けてない人でも駐車できる。,FALSE,この標識のある場所で駐車する場合は、専用場所駐車標章の交付を受けていない人は駐車できません。,Qimage27-10.png
531,28,荷台に荷物を積んだとき、方向指示器、尾灯、制動灯、ナンバー・プレートなどが見えなくなるような積み方をしたときは、見張りの者を乗せれば運転してもよい。,FALSE,見張りを乗せても安全の確保はできないので、設問のような積み方をして、運転してはいけません。,
